movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,imdb_rating,runtime_minutes,imdb_genre,tmdb_genres,certificate,industry_rating,popularity,original_language
47327,Drive Angry,2011,50000000,28931401,-21068599,-0.42137198,5.3,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",R,5.4,30.387148,en
9334,The Scorpion King,2002,60000000,165333180,105333180,1.755553,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]",PG-13,5.5,37.537093,en
6171,Dreamcatcher,2003,68000000,75715436,7715436,0.11346229411764706,5.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.5,26.792794,en
9645,Ghost Ship,2002,35000000,68349884,33349884,0.95285382857142853,5.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.5,27.724913,en
9697,Lady in the Water,2006,75000000,42285169,-32714831,-0.43619774666666666,5.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",PG-13,5.5,20.219385,en
12090,Just Married,2003,18000000,101564935,83564935,4.6424963888888886,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.5,18.47518,en
9794,Employee of the Month,2006,12000000,38368909,26368909,2.1974090833333335,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.5,9.559737,en
24940,Head Over Heels,2001,14000000,10424470,-3575530,-0.255395,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.5,4.66723,en
19899,Couples Retreat,2009,70000000,171844840,101844840,1.4549262857142857,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.5,26.676487,en
22787,Whiteout,2009,40000000,12206028,-27793972,-0.6948493,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.5,14.818718,en
50647,Wanderlust,2012,35000000,24159934,-10840066,-0.30971617142857144,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.6,20.908494,en
9009,Dark Water,2005,30000000,25473093,-4526907,-0.1508969,5.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.6,14.376463,en
10877,Exit Wounds,2001,50000000,79958599,29958599,0.59917198,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.6,12.601306,en
23742,Cop Out,2010,30000000,55583804,25583804,0.85279346666666667,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",R,5.6,25.825771,en
106747,Machete Kills,2013,12000000,15008161,3008161,0.25068008333333336,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.6,29.072964,en
1927,Hulk,2003,137000000,245360480,108360480,0.79095240875912409,5.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.6,34.981698,en
9907,Barnyard,2006,51000000,72779000,21779000,0.42703921568627451,5.3,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,5.6,10.430832,en
23730,C.H.U.D.,1984,1250000,3412497,2162497,1.7299976,5.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,5.6,4.45544,en
9582,A Guy Thing,2003,20000000,17432163,-2567837,-0.12839185,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.6,5.596835,en
9594,Double Impact,1991,15000000,30102717,15102717,1.0068478,5.3,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",R,5.6,10.484642,en
12123,Chain Reaction,1996,50000000,60209334,10209334,0.20418668,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.7,20.58862,en
12193,Four Christmases,2008,80000000,163733697,83733697,1.0466712125,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",PG-13,5.7,19.500893,en
80035,The Watch,2012,68000000,68267862,267862,0.003939147058823529,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.7,39.395881,en
271969,Ben-Hur,2016,100000000,94061311,-5938689,-0.05938689,5.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",PG-13,5.7,29.608322,en
10762,Without a Paddle,2004,19000000,69631118,50631118,2.6647956842105263,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.9,8.584398,en
124459,The Incredible Burt Wonderstone,2013,30000000,27437881,-2562119,-0.085403966666666664,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.9,26.9385,en
40001,Mrs. Winterbourne,1996,25000000,10070000,-14930000,-0.5972,5.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",PG-13,6.2,7.946769,en
43074,Ghostbusters,2016,144000000,229147509,85147509,0.59130214583333329,5.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",PG-13,6.7,66.21806,en
29996,Solomon and Sheba,1959,5000000,12200000,7200000,1.44,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",,,0.835617,en
144340,Admission,2013,13000000,18000000,5000000,0.38461538461538464,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,,17.632446,en
49852,The Nutcracker: The Untold Story,2010,90000000,16178959,-73821041,-0.82023378888888887,5.4,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",,,3.593349,en
58428,The Innkeepers,2011,750000,78396,-671604,-0.895472,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,,14.386807,en
174751,Jane Got a Gun,2016,25000000,1397284,-23602716,-0.94410864,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",,,15.333575,en
23367,Bandslam,2009,20000000,5210988,-14789012,-0.7394506,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",,,7.716606,en
31915,Prophecy,1979,12000000,54000000,42000000,3.5,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",,,8.61659,en
39209,Shalako,1968,1455000,2620000,1165000,0.80068728522336774,5.4,,,,"[{""id"": 37, ""name"": ""Western""}]",,,3.598457,en
83,Open Water,2004,130000,54667954,54537954,419.52272307692306,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,,15.611857,en
36419,After.Life,2010,4500000,3606395,-893605,-0.19857888888888889,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,,14.570359,en
55301,Alvin and the Chipmunks: Chipwrecked,2011,75000000,342695435,267695435,3.5692724666666669,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 16, ""name"": ""Animation""}]",G,4.3,23.473004,en
23398,Alvin and the Chipmunks: The Squeakquel,2009,75000000,443140005,368140005,4.9085334,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",PG,4.5,29.412262,en
37786,Sex and the City 2,2010,100000000,288347692,188347692,1.88347692,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",R,4.5,18.325897,en
11565,Big Momma's House 2,2006,40000000,138259062,98259062,2.45647655,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,4.8,17.61292,en
343795,90 Minutes in Heaven,2015,5000000,4842699,-157301,-0.0314602,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}]",PG-13,4.8,3.943706,en
139038,A Haunted House,2013,2500000,60141683,57641683,23.0566732,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",R,5.0,18.661541,en
10053,When a Stranger Calls,2006,15000000,66966987,51966987,3.4644658,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.1,4.688212,en
9637,Scooby-Doo,2002,84000000,275650703,191650703,2.2815559880952381,5.4,,,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",PG,5.1,31.435539,en
26688,Sorority Row,2009,12500000,27206120,14706120,1.1764896,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.1,8.780512,en
268920,Hot Pursuit,2015,35000000,51680201,16680201,0.47657717142857142,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,5.2,18.262017,en
19912,The Final Destination,2009,40000000,186167139,146167139,3.654178475,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",R,5.2,32.478077,en
283445,Sinister 2,2015,10000000,52882018,42882018,4.2882018,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}]",R,5.3,26.090495,en
314385,By the Sea,2015,10000000,3727746,-6272254,-0.6272254,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",R,5.3,11.267676,en
9890,The Stepford Wives,2004,90000000,102000000,12000000,0.13333333333333333,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.3,19.224754,en
11979,Queen of the Damned,2002,35000000,45479110,10479110,0.29940314285714287,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",R,5.3,11.644243,en
4248,Scary Movie 2,2001,45000000,141220678,96220678,2.138237288888889,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.3,35.376971,en
10163,The Lawnmower Man,1992,10000000,32101000,22101000,2.2101,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,5.4,10.125029,en
34549,Max Keeble's Big Move,2001,12000000,17292381,5292381,0.44103175,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG,5.4,1.081822,en
3050,Doctor Dolittle,1998,71000000,294456605,223456605,3.1472761267605636,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",PG-13,5.4,21.462935,en
10320,The Ring Two,2005,50000000,161451538,111451538,2.22903076,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.4,32.233713,en
10571,Boys and Girls,2000,16000000,20627372,4627372,0.28921075,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.4,9.119797,en
2900,The Astronaut's Wife,1999,75000000,19598588,-55401412,-0.73868549333333333,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.4,20.697556,en
20009,Slackers,2002,14000000,6413915,-7586085,-0.54186321428571427,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",R,5.4,9.371811,en
39451,Little Fockers,2010,100000000,310650585,210650585,2.10650585,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.5,32.389353,en
8202,Æon Flux,2005,62000000,52304001,-9695999,-0.1563870806451613,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.5,29.954302,en
9341,The Core,2003,60000000,74208267,14208267,0.23680445,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.5,29.211255,en
210860,Mortdecai,2015,60000000,30418560,-29581440,-0.493024,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",R,5.5,52.417529,en
32456,Two Girls and a Guy,1997,1000000,2057193,1057193,1.057193,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",R,5.5,4.86805,en
10996,Stuart Little 2,2002,120000000,169956806,49956806,0.41630671666666669,5.4,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",PG,5.5,27.990284,en
11066,Boomerang,1992,40000000,70100000,30100000,0.7525,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",R,5.5,6.420434,en
9381,Babylon A.D.,2008,70000000,72108608,2108608,0.03012297142857143,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.6,27.568194,en
46261,Don't Be Afraid of the Dark,2010,25000000,36993168,11993168,0.47972672,5.4,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.6,14.562197,en
1979,Fantastic 4: Rise of the Silver Surfer,2007,130000000,289047763,159047763,1.2234443307692309,5.4,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",PG,5.6,60.810723,en
4551,Be Cool,2005,53000000,95226116,42226116,0.79671916981132074,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,5.6,18.61472,en
13025,Diary of the Dead,2007,2000000,5364858,3364858,1.682429,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,5.6,15.351412,en
10678,Bringing Down the House,2003,20000000,132675402,112675402,5.6337701,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.6,8.351385,en
11456,Domestic Disturbance,2001,75000000,54249294,-20750706,-0.27667608,5.4,,,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,5.6,8.41856,en
22825,The Box,2009,30000000,33333531,3333531,0.1111177,5.4,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.6,21.606001,en
9271,Virtuosity,1995,30000000,24048000,-5952000,-0.1984,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.6,5.301589,en
9327,The Nutty Professor,1996,54000000,128769345,74769345,1.3846175,5.4,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.6,20.28119,en
14177,Beauty Shop,2005,25000000,36351350,11351350,0.454054,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.6,5.625632,en
52449,Bad Teacher,2011,20000000,216197492,196197492,9.8098746,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.6,28.497242,en
3132,Bad Company,2002,70000000,65977295,-4022705,-0.057467214285714288,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.6,14.086292,en
100042,Dumb and Dumber To,2014,40000000,169837010,129837010,3.24592525,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.6,67.767785,en
1683,The Reaping,2007,40000000,62771059,22771059,0.569276475,5.4,,,,"[{""id"": 27, ""name"": ""Horror""}]",R,5.6,13.445697,en
49524,R.I.P.D.,2013,130000000,61648500,-68351500,-0.52578076923076922,5.4,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,5.6,39.448066,en
1819,"You, Me and Dupree",2006,54000000,130431368,76431368,1.4153957037037037,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.6,18.600367,en
29076,Gun Shy,2000,10000000,1631839,-8368161,-0.8368161,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.7,3.988432,en
8676,Fool's Gold,2008,70000000,111231041,41231041,0.58901487142857145,5.4,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",PG-13,5.7,21.789615,en
9562,Timeline,2003,80000000,19480739,-60519261,-0.7564907625,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.7,11.22268,en
11517,Money Train,1995,60000000,35431113,-24568887,-0.40948145,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",R,5.7,10.004564,en
8870,Red Planet,2000,80000000,33463969,-46536031,-0.5817003875,5.4,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.7,13.800656,en
25166,Drowning Mona,2000,16000000,15427192,-572808,-0.0358005,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",PG-13,5.7,3.021835,en
38321,Priest,2011,60000000,78309131,18309131,0.30515218333333333,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",PG-13,5.7,28.350927,en
57431,The Sitter,2011,25000000,34942188,9942188,0.39768752,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.7,19.428994,en
82687,The Guilt Trip,2012,40000000,41863726,1863726,0.04659315,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.7,15.283444,en
72559,G.I. Joe: Retaliation,2013,130000000,371876278,241876278,1.8605867538461538,5.4,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.8,59.325589,en
9292,Hudson Hawk,1991,65000000,17218080,-47781920,-0.73510646153846149,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",R,5.8,16.803457,en
48988,Hall Pass,2011,36000000,83160734,47160734,1.3100203888888888,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.8,27.11589,en
9312,Mortal Kombat,1995,18000000,122195920,104195920,5.7886622222222224,5.4,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",PG-13,5.8,16.470895,en
2155,Reindeer Games,2000,42000000,32168970,-9831030,-0.23407214285714287,5.4,,,,"[{""id"": 53, ""name"": ""Thriller""}]",R,5.8,11.470135,en
333348,Love the Coopers,2015,17000000,24000000,7000000,0.41176470588235292,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG-13,5.8,9.191187,en
2176,The Glass House,2001,30000000,23619609,-6380391,-0.2126797,5.4,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.8,9.448517,en
13596,My Best Friend's Girl,2008,20000000,36620508,16620508,0.8310254,5.4,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",R,5.9,17.145287,en
10878,Saving Silverman,2001,22000000,19351569,-2648431,-0.12038322727272727,5.4,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.9,12.887673,en
1452,Superman Returns,2006,270000000,391081192,121081192,0.44844885925925926,5.4,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.0,57.925623,en
8850,The Shadow,1994,25000000,48063435,23063435,0.9225374,5.4,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.1,8.178203,en
25066,Tales from the Hood,1995,6000000,12000000,6000000,1.0,5.4,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.4,3.89204,en
39141,Tadpole,2002,150000,2891288,2741288,18.275253333333332,5.5,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,,8.570328,en
58680,Woo,1998,13000000,8026971,-4973029,-0.38254069230769233,5.5,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,,1.750054,en
44943,Battle: Los Angeles,2011,70000000,202466756,132466756,1.8923822285714287,5.5,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,,49.199234,en
115210,Stitches,2012,100000,95000,-5000,-0.05,5.5,,,,"[{""id"": 27, ""name"": ""Horror""}]",,,7.447714,en
252680,Moms' Night Out,2014,5000000,10429707,5429707,1.0859414,5.5,,,,"[{""id"": 35, ""name"": ""Comedy""}]",,,10.274542,en
395,AVP: Alien vs. Predator,2004,70000000,171183863,101183863,1.4454837571428572,5.5,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",,,42.957216,en
50321,Mars Needs Moms,2011,150000000,38992758,-111007242,-0.74004828,5.5,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,,12.362599,en
323676,The Boss,2016,29000000,78636257,49636257,1.7115950689655173,5.5,,,,"[{""id"": 35, ""name"": ""Comedy""}]",,,20.55509,en
244783,Song One,2014,6000000,32251,-5967749,-0.99462483333333329,5.5,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,6.349218,en
39833,Love Me Tender,1956,1000000,9000000,8000000,8.0,5.5,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,,1.444258,en
1705,Battle for the Planet of the Apes,1973,1700000,8844595,7144595,4.2027029411764705,5.5,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,,13.315383,en
4597,Armored,2009,20000000,22942221,2942221,0.14711105,5.5,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,,15.21229,en
8080,Suspect Zero,2004,27000000,13000000,-14000000,-0.51851851851851849,5.5,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,,8.715822,en
277685,Unfriended,2015,1000000,62882090,61882090,61.88209,5.5,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,,41.972329,en
